	V1	AVG	name
10870	-1.17	-1.17	Q8NGK3
16859	-1.17	-1.17	Q9Y698
7366	-1.171	-1.171	Q5GH70
12149	-1.171	-1.171	Q96DR4
16511	-1.171	-1.171	Q9Y2V3
14538	-1.1719	-1.1719	Q9HB96
2369	-1.172	-1.172	P04090
2713	-1.172	-1.172	P0C2L3
11852	-1.172	-1.172	Q93086
16744	-1.172	-1.172	Q9Y5H0
10040	-1.1724	-1.1724	Q8N184
8394	-1.173	-1.173	Q6PIY5
11022	-1.173	-1.173	Q8NI29
1332	-1.174	-1.174	O60330
5071	-1.174	-1.174	P58512
5590	-1.174	-1.174	Q03431
6682	-1.174	-1.174	Q15744
8840	-1.174	-1.174	Q6ZWL3
10396	-1.174	-1.174	Q8N8M0
10734	-1.174	-1.174	Q8NEY4
13250	-1.174	-1.174	Q9BQT8
6953	-1.175	-1.175	Q2MJR0
7043	-1.175	-1.175	Q3KNS6
10446	-1.175	-1.175	Q8N9K5
12350	-1.1759	-1.1759	Q96HE8
14285	-1.176	-1.176	Q9H672
3090	-1.177	-1.177	P15248
9607	-1.177	-1.177	Q8IUH2
11551	-1.177	-1.177	Q8WXG1
395	-1.178	-1.178	A8MTB9
1384	-1.178	-1.178	O60543
7361	-1.178	-1.178	Q5FWF7
8120	-1.178	-1.178	Q6IPU0
15810	-1.178	-1.178	Q9UHJ9
194	-1.1783	-1.1783	A6NEY3
556	-1.1785	-1.1785	H0YM25
6316	-1.1794	-1.1794	Q14392
539	-1.18	-1.18	E9PJI5
2804	-1.18	-1.18	P0DM63
9901	-1.18	-1.18	Q8IYX0
13588	-1.18	-1.18	Q9BXJ7
16856	-1.18	-1.18	Q9Y694
10346	-1.1801	-1.1801	Q8N7K0
9656	-1.181	-1.181	Q8IVC4
10665	-1.181	-1.181	Q8NDY4
12601	-1.181	-1.181	Q96M29
118	-1.182	-1.182	A5D6W6
6115	-1.182	-1.182	Q13520
703	-1.183	-1.183	O00624
2025	-1.183	-1.183	O95452
6481	-1.183	-1.183	Q14D33
12915	-1.183	-1.183	Q96RU7
758	-1.184	-1.184	O14595
1740	-1.184	-1.184	O75897
2402	-1.184	-1.184	P04798
3986	-1.184	-1.184	P35070
13858	-1.184	-1.184	Q9C0J1
15943	-1.184	-1.184	Q9UJX0
16287	-1.184	-1.184	Q9UPQ4
16746	-1.184	-1.184	Q9Y5H2
2702	-1.185	-1.185	P0C025
10221	-1.185	-1.185	Q8N531
13142	-1.185	-1.185	Q99853
16734	-1.185	-1.185	Q9Y5F9
6475	-1.186	-1.186	Q14CX5
8774	-1.186	-1.186	Q6ZTQ3
10912	-1.186	-1.186	Q8NGS8
16051	-1.186	-1.186	Q9UKY4
7036	-1.187	-1.187	Q3B7J2
11616	-1.187	-1.187	Q8WZ71
14640	-1.187	-1.187	Q9HCL3
6998	-1.1871	-1.1871	Q2VPB7
9803	-1.1873	-1.1873	Q8IXR5
9316	-1.1879	-1.1879	Q86UK5
2072	-1.188	-1.188	O95665
12641	-1.188	-1.188	Q96MI6
7225	-1.189	-1.189	Q504Y3
13563	-1.189	-1.189	Q9BXA6
9320	-1.1897	-1.1897	Q86UN2
1552	-1.19	-1.19	O75204
2771	-1.19	-1.19	P0CI25
7633	-1.1902	-1.1902	Q5T5D7
5600	-1.191	-1.191	Q03924
11424	-1.191	-1.191	Q8WV37
1080	-1.192	-1.192	O43174
10917	-1.192	-1.192	Q8NGT7
12834	-1.192	-1.192	Q96QD5
5767	-1.1926	-1.1926	Q08AG5
6934	-1.193	-1.193	Q2M2E3
8322	-1.193	-1.193	Q6P6B7
12712	-1.193	-1.193	Q96NJ6
1546	-1.194	-1.194	O75185
4410	-1.194	-1.194	P47972
5992	-1.194	-1.194	Q13216
8101	-1.195	-1.195	Q6IEE8
9515	-1.195	-1.195	Q86XU0
14365	-1.195	-1.195	Q9H7T0
1928	-1.196	-1.196	O95156
11011	-1.196	-1.196	Q8NHY0
12165	-1.196	-1.196	Q96DX8
16440	-1.196	-1.196	Q9Y2E6
10045	-1.197	-1.197	Q8N1B3
11975	-1.197	-1.197	Q96AN5
12206	-1.197	-1.197	Q96EN9
2772	-1.198	-1.198	P0CI26
6824	-1.198	-1.198	Q16667
9098	-1.199	-1.199	Q7Z4J2
6108	-1.199	-1.199	Q13507
16864	-1.199	-1.199	Q9Y6B2
1179	-1.2	-1.2	O43543
12336	-1.2	-1.2	Q96H72
13245	-1.2	-1.2	Q9BQR3
379	-1.201	-1.201	A8K8V0
12927	-1.201	-1.201	Q96S37
5020	-1.202	-1.202	P57057
5077	-1.202	-1.202	P59025
7462	-1.202	-1.202	Q5JVG8
11570	-1.203	-1.203	Q8WXQ8
273	-1.203	-1.203	A6NJI9
2126	-1.203	-1.203	O95847
6849	-1.203	-1.203	Q16816
10701	-1.203	-1.203	Q8NEJ0
9872	-1.204	-1.204	Q8IYM1
15390	-1.204	-1.204	Q9NZL3
2130	-1.205	-1.205	O95859
7342	-1.205	-1.205	Q5D0E6
1582	-1.2055	-1.2055	O75360
7311	-1.2055	-1.2055	Q587I9
143	-1.206	-1.206	A6NCF5
8667	-1.206	-1.206	Q6ZMY9
9827	-1.206	-1.206	Q8IY42
10145	-1.206	-1.206	Q8N3T1
7554	-1.207	-1.207	Q5SWH9
10336	-1.207	-1.207	Q8N782
12269	-1.207	-1.207	Q96FV3
16515	-1.207	-1.207	Q9Y2W3
1611	-1.208	-1.208	O75437
4535	-1.208	-1.208	P49640
6175	-1.208	-1.208	Q13702
14305	-1.208	-1.208	Q9H6L4
16174	-1.208	-1.208	Q9UM21
8563	-1.209	-1.209	Q6UXN2
14535	-1.2096	-1.2096	Q9HB75
3529	-1.21	-1.21	P23416
8288	-1.21	-1.21	Q6P3V2
8534	-1.211	-1.211	Q6UX52
707	-1.211	-1.211	O00634
8356	-1.211	-1.211	Q6PEY1
14392	-1.211	-1.211	Q9H892
456	-1.212	-1.212	B1ANS9
13178	-1.212	-1.212	Q99999
8018	-1.213	-1.213	Q69YZ2
1934	-1.214	-1.214	O95170
8185	-1.215	-1.215	Q6NT32
2927	-1.215	-1.215	P11926
12334	-1.215	-1.215	Q96H40
271	-1.216	-1.216	A6NJG2
7384	-1.216	-1.216	Q5H9R4
14572	-1.216	-1.216	Q9HBU1
10936	-1.217	-1.217	Q8NGY9
11160	-1.217	-1.217	Q8TCB7
12704	-1.217	-1.217	Q96NF6
12681	-1.2172	-1.2172	Q96N22
9804	-1.218	-1.218	Q8IXR9
11449	-1.218	-1.218	Q8WVL7
13369	-1.218	-1.218	Q9BT92
16708	-1.218	-1.218	Q9Y586
4663	-1.22	-1.22	P51168
9364	-1.221	-1.221	Q86V86
3593	-1.222	-1.222	P24903
6287	-1.222	-1.222	Q14206
15239	-1.222	-1.222	Q9NXK8
1301	-1.223	-1.223	O60258
9206	-1.223	-1.223	Q7Z7G2
12599	-1.223	-1.223	Q96M20
13540	-1.223	-1.223	Q9BWW9
1394	-1.224	-1.224	O60602
11565	-1.224	-1.224	Q8WXJ9
11566	-1.224	-1.224	Q8WXK1
13799	-1.224	-1.224	Q9BZX4
15206	-1.224	-1.224	Q9NX52
8541	-1.2248	-1.2248	Q6UX98
5000	-1.225	-1.225	P56705
5053	-1.225	-1.225	P57789
7832	-1.225	-1.225	Q5VW00
13578	-1.225	-1.225	Q9BXI2
14763	-1.225	-1.225	Q9NPJ1
15486	-1.225	-1.225	Q9P1W9
15699	-1.225	-1.225	Q9UDX3
506	-1.226	-1.226	C9JN71
13865	-1.226	-1.226	Q9GZK4
2146	-1.227	-1.227	O95918
10831	-1.227	-1.227	Q8NGC4
12267	-1.2275	-1.2275	Q96FV0
4132	-1.228	-1.228	P38570
4541	-1.228	-1.228	P49682
7982	-1.228	-1.228	Q68D42
13978	-1.228	-1.228	Q9H0K4
6366	-1.229	-1.229	Q14588
12798	-1.229	-1.229	Q96PS1
13407	-1.229	-1.229	Q9BU64
15318	-1.229	-1.229	Q9NYR8
11560	-1.23	-1.23	Q8WXI3
11900	-1.23	-1.23	Q969Q6
13289	-1.23	-1.23	Q9BRQ4
13539	-1.23	-1.23	Q9BWW8
3845	-1.231	-1.231	P30872
7110	-1.231	-1.231	Q3ZCT1
4752	-1.231	-1.231	P51959
8078	-1.231	-1.231	Q6H3X3
4736	-1.232	-1.232	P51841
5045	-1.233	-1.233	P57739
10980	-1.233	-1.233	Q8NHC7
11174	-1.233	-1.233	Q8TCP9
12613	-1.233	-1.233	Q96M91
14395	-1.233	-1.233	Q9H8G1
1178	-1.234	-1.234	O43542
3385	-1.234	-1.234	P20783
4533	-1.234	-1.234	P49638
11895	-1.234	-1.234	Q969P5
14280	-1.234	-1.234	Q9H628
1964	-1.235	-1.235	O95256
6518	-1.235	-1.235	Q15053
11193	-1.235	-1.235	Q8TD07
7157	-1.235	-1.235	Q4AC99
2707	-1.236	-1.236	P0C1H6
10171	-1.237	-1.237	Q8N456
10608	-1.2374	-1.2374	Q8NCR6
1698	-1.238	-1.238	O75747
3198	-1.238	-1.238	P17032
11567	-1.238	-1.238	Q8WXK3
13233	-1.238	-1.238	Q9BQI6
14974	-1.238	-1.238	Q9NSA1
9228	-1.239	-1.239	Q86SG2
14589	-1.239	-1.239	Q9HC24
6917	-1.2392	-1.2392	Q2I0M4
4714	-1.24	-1.24	P51786
11329	-1.241	-1.241	Q8TF32
9187	-1.242	-1.242	Q7Z6Z6
9969	-1.242	-1.242	Q8IZT9
7901	-1.243	-1.243	Q5W0A0
8461	-1.243	-1.243	Q6TCH7
15399	-1.243	-1.243	Q9NZN1
9276	-1.244	-1.244	Q86TL2
7570	-1.245	-1.245	Q5SZD4
1032	-1.2453	-1.2453	O15482
728	-1.246	-1.246	O14508
2101	-1.246	-1.246	O95780
2738	-1.246	-1.246	P0C7W0
6007	-1.246	-1.246	Q13253
11917	-1.246	-1.246	Q969V4
13803	-1.246	-1.246	Q9C000
16728	-1.246	-1.246	Q9Y5F0
8792	-1.247	-1.247	Q6ZUK4
9615	-1.247	-1.247	Q8IUK8
11376	-1.247	-1.247	Q8WU67
3936	-1.247	-1.247	P32881
237	-1.248	-1.248	A6NHJ4
1272	-1.248	-1.248	O43908
15040	-1.248	-1.248	Q9NUJ7
5110	-1.249	-1.249	P60153
8066	-1.249	-1.249	Q6GMR7
10448	-1.249	-1.249	Q8N9L9
6933	-1.25	-1.25	Q2M2D7
15304	-1.25	-1.25	Q9NYK6
16151	-1.25	-1.25	Q9ULV5
2095	-1.251	-1.251	O95755
8164	-1.251	-1.251	Q6MZT1
9975	-1.251	-1.251	Q8IZU9
11935	-1.251	-1.251	Q96A11
54	-1.253	-1.253	A1YPR0
6335	-1.253	-1.253	Q14507
14425	-1.253	-1.253	Q9H903
8768	-1.254	-1.254	Q6ZT52
10480	-1.254	-1.254	Q8NA56
10675	-1.254	-1.254	Q8NE22
11760	-1.254	-1.254	Q92819
14202	-1.254	-1.254	Q9H469
1469	-1.255	-1.255	O60909
10877	-1.255	-1.255	Q8NGL6
162	-1.256	-1.256	A6NDA9
1383	-1.256	-1.256	O60542
8215	-1.256	-1.256	Q6NVU6
9103	-1.256	-1.256	Q7Z4N2
12707	-1.256	-1.256	Q96NH3
13747	-1.256	-1.256	Q9BZD6
14748	-1.256	-1.256	Q9NPG2
9260	-1.257	-1.257	Q86T96
2277	-1.257	-1.257	P01567
15915	-1.257	-1.257	Q9UJJ7
16517	-1.257	-1.257	Q9Y2W7
6676	-1.258	-1.258	Q15722
14071	-1.258	-1.258	Q9H239
400	-1.259	-1.259	A8MTY0
10433	-1.259	-1.259	Q8N9B4
13809	-1.259	-1.259	Q9C030
8334	-1.259	-1.259	Q6P9F7
7239	-1.26	-1.26	Q53EQ6
13198	-1.26	-1.26	Q9BQ31
3659	-1.261	-1.261	P26715
6317	-1.261	-1.261	Q14397
7372	-1.261	-1.261	Q5H8A3
9385	-1.261	-1.261	Q86VK4
12559	-1.261	-1.261	Q96LD1
12866	-1.261	-1.261	Q96R30
13076	-1.261	-1.261	Q99645
7686	-1.262	-1.262	Q5TA31
8812	-1.263	-1.263	Q6ZVH7
2264	-1.263	-1.263	P01229
9966	-1.264	-1.264	Q8IZS8
8687	-1.265	-1.265	Q6ZN79
11130	-1.265	-1.265	Q8TBY8
8970	-1.266	-1.266	Q7L985
9286	-1.266	-1.266	Q86TZ1
12564	-1.266	-1.266	Q96LI9
6887	-1.267	-1.267	Q17RR3
8522	-1.267	-1.267	Q6UWY2
13644	-1.2673	-1.2673	Q9BY31
353	-1.268	-1.268	A6PVC2
14286	-1.269	-1.269	Q9H693
8105	-1.269	-1.269	Q6IEZ7
8956	-1.269	-1.269	Q7L5Y6
11137	-1.27	-1.27	Q8TBZ9
860	-1.271	-1.271	O14931
16837	-1.271	-1.271	Q9Y644
9101	-1.271	-1.271	Q7Z4L9
316	-1.272	-1.272	A6NLX4
12191	-1.272	-1.272	Q96EF9
1701	-1.273	-1.273	O75762
8745	-1.274	-1.274	Q6ZS11
10349	-1.274	-1.274	Q8N7P3
10653	-1.274	-1.274	Q8NDV1
12761	-1.274	-1.274	Q96PB8
16492	-1.274	-1.274	Q9Y2Q1
2723	-1.277	-1.277	P0C7I6
10954	-1.277	-1.277	Q8NH41
11281	-1.277	-1.277	Q8TE69
2029	-1.278	-1.278	O95461
2803	-1.278	-1.278	P0DKX0
7548	-1.278	-1.278	Q5SVS4
10025	-1.278	-1.278	Q8N141
12303	-1.28	-1.28	Q96GE5
14388	-1.28	-1.28	Q9H867
8710	-1.2808	-1.2808	Q6ZP65
4040	-1.281	-1.281	P35575
5653	-1.281	-1.281	Q05923
8089	-1.281	-1.281	Q6IC83
3202	-1.282	-1.282	P17039
12456	-1.282	-1.282	Q96JK4
13876	-1.282	-1.282	Q9GZN4
6562	-1.283	-1.283	Q15256
13256	-1.283	-1.283	Q9BR09
1023	-1.284	-1.284	O15444
16598	-1.284	-1.284	Q9Y3Q7
8213	-1.285	-1.285	Q6NV75
511	-1.286	-1.286	C9JSJ3
2190	-1.286	-1.286	O96024
7903	-1.286	-1.286	Q5W0B7
8229	-1.286	-1.286	Q6NXR0
9938	-1.286	-1.286	Q8IZF4
10188	-1.286	-1.286	Q8N4E4
12386	-1.286	-1.286	Q96I82
8673	-1.287	-1.287	Q6ZN08
9855	-1.2875	-1.2875	Q8IYE1
10658	-1.288	-1.288	Q8NDW8
11164	-1.289	-1.289	Q8TCD6
10086	-1.289	-1.289	Q8N2E2
407	-1.29	-1.29	A8MUV8
537	-1.29	-1.29	E9PIF3
1399	-1.29	-1.29	O60636
2371	-1.29	-1.29	P04141
11201	-1.29	-1.29	Q8TD23
10606	-1.291	-1.291	Q8NCR0
2171	-1.292	-1.292	O95995
8549	-1.292	-1.292	Q6UXE8
11529	-1.292	-1.292	Q8WX39
8031	-1.293	-1.293	Q6B0B8
5100	-1.294	-1.294	P59826
11654	-1.294	-1.294	Q92537
12555	-1.294	-1.294	Q96LB8
1435	-1.295	-1.295	O60774
496	-1.296	-1.296	C9J442
3627	-1.296	-1.296	P25791
9455	-1.296	-1.296	Q86WT1
12998	-1.296	-1.296	Q99075
7480	-1.297	-1.297	Q5K4E3
10273	-1.297	-1.297	Q8N609
15138	-1.297	-1.297	Q9NW61
15151	-1.297	-1.297	Q9NWF4
2008	-1.297	-1.297	O95398
8573	-1.297	-1.297	Q6UXV1
446	-1.298	-1.298	A9QM74
6878	-1.298	-1.298	Q17RB8
9873	-1.298	-1.298	Q8IYM2
10413	-1.298	-1.298	Q8N8Y2
10703	-1.298	-1.298	Q8NEK5
12161	-1.298	-1.298	Q96DW6
6719	-1.299	-1.299	Q15849
8699	-1.3	-1.3	Q6ZNG1
9164	-1.3	-1.3	Q7Z6G3
10082	-1.3	-1.3	Q8N292
10337	-1.3	-1.3	Q8N7A1
14800	-1.3	-1.3	Q9NQ90
15191	-1.3	-1.3	Q9NX04
15571	-1.301	-1.301	Q9P2M1
2648	-1.302	-1.302	P09105
8829	-1.302	-1.302	Q6ZW35
11050	-1.302	-1.302	Q8TAF7
5603	-1.303	-1.303	Q03938
8892	-1.303	-1.303	Q76EJ3
13881	-1.303	-1.303	Q9GZP1
6709	-1.304	-1.304	Q15822
7224	-1.304	-1.304	Q504Y2
11352	-1.304	-1.304	Q8WTR2
405	-1.305	-1.305	A8MUM7
14096	-1.305	-1.305	Q9H2F9
15203	-1.305	-1.305	Q9NX45
6959	-1.306	-1.306	Q2NL67
12266	-1.307	-1.307	Q96FT7
16130	-1.307	-1.307	Q9ULM0
11079	-1.308	-1.308	Q8TAX0
12711	-1.309	-1.309	Q96NJ5
9911	-1.31	-1.31	Q8IZ16
12858	-1.31	-1.31	Q96QV1
9310	-1.312	-1.312	Q86UE6
14254	-1.312	-1.312	Q9H596
14261	-1.312	-1.312	Q9H5J4
1684	-1.313	-1.313	O75678
477	-1.314	-1.314	B4DX44
8366	-1.314	-1.314	Q6PGQ1
9382	-1.314	-1.314	Q86VI1
9914	-1.314	-1.314	Q8IZ26
16405	-1.314	-1.314	Q9Y278
1710	-1.315	-1.315	O75800
10109	-1.315	-1.315	Q8N323
3651	-1.316	-1.316	P26441
9579	-1.316	-1.316	Q86Z14
16924	-1.316	-1.316	Q9Y6R6
8931	-1.317	-1.317	Q7L2K0
7883	-1.318	-1.318	Q5VZ52
12581	-1.318	-1.318	Q96LT6
16887	-1.318	-1.318	Q9Y6H8
4399	-1.319	-1.319	P47884
12867	-1.319	-1.319	Q96R47
2978	-1.32	-1.32	P13232
10528	-1.32	-1.32	Q8NBE8
12774	-1.32	-1.32	Q96PE6
15741	-1.321	-1.321	Q9UGF7
5695	-1.322	-1.322	Q07001
7798	-1.322	-1.322	Q5VTY9
12654	-1.322	-1.322	Q96MS3
13857	-1.322	-1.322	Q9C0I9
3408	-1.323	-1.323	P21145
3601	-1.323	-1.323	P25090
7210	-1.323	-1.323	Q4VX62
16450	-1.323	-1.323	Q9Y2G7
7814	-1.324	-1.324	Q5VUY2
10589	-1.324	-1.324	Q8NCG5
10944	-1.324	-1.324	Q8NH02
15613	-1.324	-1.324	Q9UBD9
1376	-1.325	-1.325	O60507
1428	-1.325	-1.325	O60733
16225	-1.326	-1.326	Q9UNA3
63	-1.327	-1.327	A2IDD5
340	-1.327	-1.327	A6NNF4
394	-1.327	-1.327	A8MTA8
514	-1.328	-1.328	C9JVW0
10533	-1.328	-1.328	Q8NBI2
11587	-1.328	-1.328	Q8WY64
12431	-1.328	-1.328	Q96JA4
5458	-1.329	-1.329	Q008S8
8655	-1.329	-1.329	Q6ZMS7
16115	-1.329	-1.329	Q9ULJ1
16227	-1.329	-1.329	Q9UND3
178	-1.331	-1.331	A6NE02
4189	-1.331	-1.331	P41145
5714	-1.331	-1.331	Q07699
388	-1.332	-1.332	A8MQB3
7337	-1.332	-1.332	Q5BVD1
7662	-1.332	-1.332	Q5T7M4
13231	-1.332	-1.332	Q9BQI4
13239	-1.332	-1.332	Q9BQM9
462	-1.333	-1.333	B2RN74
3848	-1.333	-1.333	P30926
12642	-1.333	-1.333	Q96MI9
14964	-1.333	-1.333	Q9NS75
11127	-1.334	-1.334	Q8TBR7
5060	-1.336	-1.336	P58170
16740	-1.336	-1.336	Q9Y5G6
4185	-1.337	-1.337	P41002
11095	-1.337	-1.337	Q8TB69
11556	-1.337	-1.337	Q8WXH4
4676	-1.338	-1.338	P51522
13614	-1.338	-1.338	Q9BXT2
16502	-1.338	-1.338	Q9Y2T5
8503	-1.339	-1.339	Q6UWL6
10996	-1.34	-1.34	Q8NHS2
7668	-1.341	-1.341	Q5T7R7
7824	-1.341	-1.341	Q5VVH5
8564	-1.341	-1.341	Q6UXN7
9058	-1.341	-1.341	Q7Z3S7
501	-1.342	-1.342	C9JH25
7743	-1.342	-1.342	Q5TIA1
8281	-1.342	-1.342	Q6P2M8
15166	-1.342	-1.342	Q9NWS1
6779	-1.343	-1.343	Q16558
9361	-1.343	-1.343	Q86V71
12340	-1.343	-1.343	Q96H96
2891	-1.344	-1.344	P11245
11178	-1.344	-1.344	Q8TCT1
15918	-1.344	-1.344	Q9UJL9
7174	-1.346	-1.346	Q4G0X9
9441	-1.346	-1.346	Q86WI3
12827	-1.346	-1.346	Q96Q77
3430	-1.347	-1.347	P21673
9844	-1.347	-1.347	Q8IYB0
14027	-1.347	-1.347	Q9H1C0
10083	-1.348	-1.348	Q8N2A8
15180	-1.348	-1.348	Q9NWW7
16735	-1.348	-1.348	Q9Y5G1
530	-1.349	-1.349	E7ERA6
7407	-1.349	-1.349	Q5I0G3
12248	-1.349	-1.349	Q96FB5
6381	-1.35	-1.35	Q14656
8785	-1.35	-1.35	Q6ZU67
14006	-1.35	-1.35	Q9H0Y0
14486	-1.35	-1.35	Q9HAB3
5445	-1.352	-1.352	Q00597
545	-1.353	-1.353	F5H4A9
6927	-1.353	-1.353	Q2M1V0
8736	-1.353	-1.353	Q6ZRR7
10506	-1.353	-1.353	Q8NAU1
15017	-1.353	-1.353	Q9NTU4
1822	-1.354	-1.354	O94779
15471	-1.355	-1.355	Q9P104
10049	-1.356	-1.356	Q8N1D5
10508	-1.357	-1.357	Q8NAV2
15149	-1.357	-1.357	Q9NWC5
14293	-1.358	-1.358	Q9H6D3
14783	-1.358	-1.358	Q9NQ35
1556	-1.359	-1.359	O75290
7984	-1.359	-1.359	Q68D86
551	-1.36	-1.36	F8WFD2
9988	-1.36	-1.36	Q8N0V4
15788	-1.36	-1.36	Q9UHD0
2403	-1.361	-1.361	P04808
6355	-1.361	-1.361	Q14565
9943	-1.362	-1.362	Q8IZI9
1022	-1.363	-1.363	O15442
4569	-1.363	-1.363	P49771
7627	-1.363	-1.363	Q5T4D3
4390	-1.364	-1.364	P47775
13180	-1.364	-1.364	Q9BPU9
323	-1.364	-1.364	A6NM45
3990	-1.364	-1.364	P35218
2708	-1.366	-1.366	P0C1S8
6365	-1.366	-1.366	Q14587
9619	-1.366	-1.366	Q8IUQ0
12089	-1.366	-1.366	Q96CM4
14665	-1.366	-1.366	Q9HCX4
16083	-1.366	-1.366	Q9ULB4
9802	-1.367	-1.367	Q8IXQ9
10975	-1.367	-1.367	Q8NHB1
15113	-1.367	-1.367	Q9NVP4
16423	-1.367	-1.367	Q9Y2B2
6565	-1.368	-1.368	Q15270
12716	-1.368	-1.368	Q96NL3
9968	-1.369	-1.369	Q8IZT8
9947	-1.37	-1.37	Q8IZJ4
1051	-1.37	-1.37	O15529
5099	-1.371	-1.371	P59817
11493	-1.371	-1.371	Q8WWF5
8585	-1.372	-1.372	Q6UY18
6053	-1.372	-1.372	Q13394
5327	-1.373	-1.373	P78426
11277	-1.373	-1.373	Q8TE59
11537	-1.373	-1.373	Q8WXB4
10766	-1.374	-1.374	Q8NFM4
16707	-1.374	-1.374	Q9Y585
13678	-1.375	-1.375	Q9BYG0
13954	-1.376	-1.376	Q9H0C1
9255	-1.376	-1.376	Q86T29
9181	-1.377	-1.377	Q7Z6M2
10834	-1.377	-1.377	Q8NGD1
16201	-1.377	-1.377	Q9UMX6
6233	-1.378	-1.378	Q14094
16861	-1.378	-1.378	Q9Y6A2
9272	-1.378	-1.378	Q86TI4
6774	-1.379	-1.379	Q16548
8032	-1.38	-1.38	Q6B0I6
13624	-1.38	-1.38	Q9BXU9
2711	-1.381	-1.381	P0C263
13770	-1.381	-1.381	Q9BZJ7
15978	-1.382	-1.382	Q9UKA1
8660	-1.3825	-1.3825	Q6ZMV7
9456	-1.383	-1.383	Q86WT6
3281	-1.384	-1.384	P18627
10202	-1.384	-1.384	Q8N4P2
11447	-1.384	-1.384	Q8WVJ9
14604	-1.384	-1.384	Q9HC97
8280	-1.385	-1.385	Q6P2I7
16641	-1.385	-1.385	Q9Y4C4
560	-1.386	-1.386	H3BV60
7233	-1.386	-1.386	Q52M93
10743	-1.386	-1.386	Q8NF86
11245	-1.386	-1.386	Q8TDR4
11471	-1.387	-1.387	Q8WW14
8538	-1.388	-1.388	Q6UX72
10750	-1.388	-1.388	Q8NFD2
12045	-1.388	-1.388	Q96BV0
12212	-1.388	-1.388	Q96EQ8
12261	-1.388	-1.388	Q96FM1
15216	-1.388	-1.388	Q9NX78
289	-1.388	-1.388	A6NK75
409	-1.389	-1.389	A8MUZ8
540	-1.39	-1.39	E9PKD4
411	-1.39	-1.39	A8MV24
2788	-1.391	-1.391	P0CW24
6905	-1.391	-1.391	Q1RN00
6798	-1.392	-1.392	Q16613
10773	-1.392	-1.392	Q8NFQ6
15034	-1.392	-1.392	Q9NUD9
98	-1.393	-1.393	A4D1N5
7652	-1.393	-1.393	Q5T6L9
8760	-1.393	-1.393	Q6ZSS3
16352	-1.393	-1.393	Q9UQQ1
16742	-1.393	-1.393	Q9Y5G8
3965	-1.394	-1.394	P34130
8804	-1.394	-1.394	Q6ZV70
1705	-1.395	-1.395	O75783
11522	-1.395	-1.395	Q8WWY6
285	-1.396	-1.396	A6NK44
7486	-1.396	-1.396	Q5M8T2
10937	-1.396	-1.396	Q8NGZ0
13894	-1.396	-1.396	Q9GZS9
9166	-1.397	-1.397	Q7Z6I5
317	-1.398	-1.398	A6NM03
8268	-1.398	-1.398	Q6P1W5
13672	-1.398	-1.398	Q9BYD9
10904	-1.398	-1.398	Q8NGR9
8800	-1.4	-1.4	Q6ZUU3
13900	-1.401	-1.401	Q9GZU0
234	-1.403	-1.403	A6NH52
1133	-1.403	-1.403	O43345
7267	-1.403	-1.403	Q53H54
8272	-1.403	-1.403	Q6P2C0
9191	-1.403	-1.403	Q7Z745
9891	-1.403	-1.403	Q8IYT3
10066	-1.404	-1.404	Q8N1P7
6943	-1.406	-1.406	Q2M3D2
16142	-1.406	-1.406	Q9ULS6
14086	-1.407	-1.407	Q9H2B2
12672	-1.408	-1.408	Q96MY7
2753	-1.409	-1.409	P0CG20
2083	-1.41	-1.41	O95711
6986	-1.411	-1.411	Q2TB18
12684	-1.411	-1.411	Q96N38
4400	-1.412	-1.412	P47888
7860	-1.414	-1.414	Q5VXM1
10114	-1.414	-1.414	Q8N349
4384	-1.415	-1.415	P47211
24	-1.417	-1.417	A0PJX2
8044	-1.417	-1.417	Q6DJT9
13493	-1.417	-1.417	Q9BVV2
8496	-1.418	-1.418	Q6UWF9
14756	-1.419	-1.419	Q9NPH9
1421	-1.42	-1.42	O60706
13032	-1.42	-1.42	Q99518
10367	-1.421	-1.421	Q8N815
8335	-1.422	-1.422	Q6P9G0
11076	-1.422	-1.422	Q8TAV3
11568	-1.422	-1.422	Q8WXK4
16675	-1.422	-1.422	Q9Y4R7
2145	-1.423	-1.423	O95907
9444	-1.423	-1.423	Q86WK7
13891	-1.423	-1.423	Q9GZS0
14582	-1.423	-1.423	Q9HBY0
197	-1.424	-1.424	A6NF36
12738	-1.424	-1.424	Q96NZ8
16720	-1.424	-1.424	Q9Y5E2
8709	-1.425	-1.425	Q6ZP29
16210	-1.425	-1.425	Q9UN42
16325	-1.425	-1.425	Q9UQ10
3024	-1.426	-1.426	P13945
9148	-1.426	-1.426	Q7Z5W3
9490	-1.426	-1.426	Q86XH1
9540	-1.426	-1.426	Q86YC3
1269	-1.428	-1.428	O43897
11318	-1.429	-1.429	Q8TEW6
404	-1.43	-1.43	A8MUK1
8788	-1.431	-1.431	Q6ZUA9
12627	-1.431	-1.431	Q96MD2
16737	-1.431	-1.431	Q9Y5G3
16214	-1.432	-1.432	Q9UN71
5438	-1.433	-1.433	Q00532
9514	-1.433	-1.433	Q86XT9
8794	-1.434	-1.434	Q6ZUS5
15417	-1.435	-1.435	Q9NZS2
16023	-1.435	-1.435	Q9UKQ9
1590	-1.436	-1.436	O75373
9274	-1.436	-1.436	Q86TJ5
13342	-1.436	-1.436	Q9BSK4
16323	-1.436	-1.436	Q9UQ05
13403	-1.437	-1.437	Q9BU20
